"Market","Channel","Region","Category","SubCategory","Brand","Variant","PackType","PPG","PackSize","Year","Month","Week","Date","BrCatId","SalesValue","Volume","VolumeUnits","D1","D2","D3","D4","D5","D6","AV1","AV2","AV3","AV4","AV5","AV6","EV1","EV2","EV3","EV4","EV5","EV6","PrepDate","ProjCode"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2022,10,40,"2022-10-01","Brand",95359.13,20561.64,29376,98.7496515063519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2022,10,41,"2022-10-08","Brand",63426.18,13148.41,18784,98.7046620015627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2022,10,42,"2022-10-15","Brand",51148.97,10231.51,14617,96.8248851599808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2022,10,43,"2022-10-22","Brand",40668.06,8688.27,12412,94.1248132705981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2022,10,44,"2022-10-29","Brand",55381.8,12655.53,18081,87.1450980921126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2022,11,45,"2022-11-05","Brand",65352.31,15213.1,21733,82.4139331114408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2022,11,46,"2022-11-12","Brand",64857.04,15131.07,21616,81.254118049328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2022,11,47,"2022-11-19","Brand",34996.14,7824.34,11178,77.6908242617639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2022,11,48,"2022-11-26","Brand",20250.81,4083.1,5833,59.4411802377375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2022,12,49,"2022-12-03","Brand",20470.07,4097.1,5853,60.2440423523666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2022,12,50,"2022-12-10","Brand",53185.96,11965.1,17093,81.2990930149899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2022,12,51,"2022-12-17","Brand",70001.82,16332.4,23332,83.0555582528084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2022,12,52,"2022-12-24","Brand",81255.15,18981.2,27116,83.5877984215793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2022,12,53,"2022-12-31","Brand",24167.73,4828.6,6898,71.6608899214383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,1,1,"2023-01-07","Brand",18547.46,3189.2,4556,59.5720113399421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,1,2,"2023-01-14","Brand",14797.66,2500.4,3572,55.9733093971356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,1,3,"2023-01-21","Brand",44089.66,9723,13890,74.6119418842785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,1,4,"2023-01-28","Brand",57822.22,13478.5,19255,75.4759814205058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,2,5,"2023-02-04","Brand",57205,13331.5,19045,74.7403168211554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,2,6,"2023-02-11","Brand",30101.08,6252.4,8932,68.1978262975971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,2,7,"2023-02-18","Brand",20254.55,3411.8,4874,57.3738614733313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,2,8,"2023-02-25","Brand",20166.14,3401.3,4859,57.6014754080062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,3,9,"2023-03-04","Brand",45104.86,8697.5,12425,71.99888695144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,3,10,"2023-03-11","Brand",59384.43,11862.64,16947,73.6717844185479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,3,11,"2023-03-18","Brand",55405.9,11096.4,15852,73.031898084294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,3,12,"2023-03-25","Brand",30462.97,5783.4,8262,68.3702396700361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,4,13,"2023-04-01","Brand",19571.85,3348.8,4784,57.6339876114373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,4,14,"2023-04-08","Brand",22713.99,3845.1,5493,58.16948741105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,4,15,"2023-04-15","Brand",46615.31,8981,12830,62.9966270312995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,4,16,"2023-04-22","Brand",56419.9,11298.7,16141,62.6954854240683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,4,17,"2023-04-29","Brand",55225.73,11062.8,15804,61.760988760273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,5,18,"2023-05-06","Brand",29080.06,5539.1,7913,58.09561781826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,5,19,"2023-05-13","Brand",15037.35,2542.4,3632,50.4430228840549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,5,20,"2023-05-20","Brand",15118.2,2541,3630,53.2147610408233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,5,21,"2023-05-27","Brand",47504.7,9219,13170,75.4667728929224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,6,22,"2023-06-03","Brand",88940.63,17555.3,25079,82.455064959175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,6,23,"2023-06-10","Brand",91291.57,18082.4,25832,83.7457113404864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,6,24,"2023-06-17","Brand",51642.04,9447.9,13497,82.5135714535813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,6,25,"2023-06-24","Brand",27506.6,4610.2,6586,73.6209002393478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,7,26,"2023-07-01","Brand",27970.42,4695.6,6708,73.8111665039031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,7,27,"2023-07-08","Brand",28360.22,4743.2,6776,73.3858699955261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,7,28,"2023-07-15","Brand",70120.14,13530.3,19329,83.1231377505651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,7,29,"2023-07-22","Brand",98249.89,19651.8,28074,83.7445392311743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,7,30,"2023-07-29","Brand",104154.86,20836.2,29766,84.0537530122676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,8,31,"2023-08-05","Brand",57371.85,10787,15410,83.0383926884983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,8,32,"2023-08-12","Brand",30262.48,5072.2,7246,75.3698373252005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,8,33,"2023-08-19","Brand",27911.43,4673.2,6676,74.2006827471416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,8,34,"2023-08-26","Brand",58289.45,11205.6,16008,82.9967040448011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,9,35,"2023-09-02","Brand",78523.71,15574.3,22249,83.7858118633884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,9,36,"2023-09-09","Brand",77998.13,15440.6,22058,83.4184556698032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,9,37,"2023-09-16","Brand",41117,7639.1,10913,81.43576427655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,9,38,"2023-09-23","Brand",22698.7,3803.1,5433,71.3413867050308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,9,39,"2023-09-30","Brand",24022.15,4080.3,5829,73.610424591664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,10,40,"2023-10-07","Brand",60794.45,11723.6,16748,88.9054561706548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,10,41,"2023-10-14","Brand",77632.36,15638.58,22341,89.9000513141823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,10,42,"2023-10-21","Brand",77214.65,15526,22180,89.567467906508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,10,43,"2023-10-28","Brand",40632.69,7518.7,10741,85.9595456405801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,11,44,"2023-11-04","Brand",25005.29,4213.3,6019,76.3179521300404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,11,45,"2023-11-11","Brand",23611.41,3961.3,5659,74.3932192103576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,11,46,"2023-11-18","Brand",59400.71,11558.4,16512,89.1142901818246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,11,47,"2023-11-25","Brand",76101.86,15281,21830,89.8297733516686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,12,48,"2023-12-02","Brand",75997.42,15232,21760,89.8492267653964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,12,49,"2023-12-09","Brand",41996.89,7829.5,11185,86.9543605013018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,12,50,"2023-12-16","Brand",23923,4001.9,5717,75.4206465390552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,12,51,"2023-12-23","Brand",29279.77,4930.8,7044,79.4667414634608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2023,12,52,"2023-12-30","Brand",57770.92,11153.8,15934,88.8422415516624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2024,1,1,"2024-01-06","Brand",76658.64,15386,21980,89.9243288081092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2024,1,2,"2024-01-13","Brand",74975.6,15051.4,21502,89.6308367027945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2024,1,3,"2024-01-20","Brand",40187.12,7577.5,10825,86.7243554401616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2024,1,4,"2024-01-27","Brand",24255.7,4074,5820,76.407600671843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2024,2,5,"2024-02-03","Brand",25259.46,4238.5,6055,76.3463238409396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2024,2,6,"2024-02-10","Brand",61670.9,11880.4,16972,89.3781644376762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2024,2,7,"2024-02-17","Brand",78225.71,15640.1,22343,90.2037431873881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2024,2,8,"2024-02-24","Brand",77981.85,15599.5,22285,89.3511195812129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2024,3,9,"2024-03-02","Brand",44000.33,8256.5,11795,87.2999302844125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2024,3,10,"2024-03-09","Brand",29479.15,4939.07,7056,79.8377571056845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2024,3,11,"2024-03-16","Brand",29596.15,4949,7070,80.8088915278067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2024,3,12,"2024-03-23","Brand",67025.3,12949.3,18499,90.7904257838742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2024,3,13,"2024-03-30","Brand",92975.78,18627,26610,91.1219446512682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2024,4,14,"2024-04-06","Brand",92750.25,18553.5,26505,90.8265644561264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2024,4,15,"2024-04-13","Brand",44849.48,8488.9,12127,88.6251845607303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2024,4,16,"2024-04-20","Brand",24222.38,4064.2,5806,76.3307691655493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
"uk","convenience","allregion","ketchup","allsubcategory","heinz","allvariant","packtype","large","allpacksize",2024,4,17,"2024-04-27","Brand",24827.35,4167.1,5953,76.0418050997318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-09 16:50:58.299280","UKKetchup"
